Studs.Stud.InsertLocation.Attribute:X,Studs.Stud.InsertLocation.Attribute:Y,Studs.Stud.InsertLocation.Attribute:Z,Studs.Stud.Attribute:Function,Studs.Stud.Attribute:ID,Studs.Stud.Attribute:Type,Studs.Stud.Attribute:IsTop,Studs.Stud.Attribute:IsBottom,Plates.Plate.StartPoint.Attribute:X,Plates.Plate.StartPoint.Attribute:Y,Plates.Plate.StartPoint.Attribute:Z,Plates.Plate.EndPoint.Attribute:X,Plates.Plate.EndPoint.Attribute:Y,Plates.Plate.EndPoint.Attribute:Z,Plates.Plate.Attribute:Function,Plates.Plate.Attribute:ID,Plates.Plate.Attribute:Type,Attribute:ID,Attribute:ElementType,Attribute:Level,Attribute:Name,Attribute:Length,Studs_Location_X
0.0624999999999929,-4.9563804007018573e-14,0.125,King,1021914,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
0.18749999999999287,-4.8327250594941575e-14,0.125,Jack,1021910,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
0.31249999999998573,-4.797887560256471e-14,7.0,Cripple,1021932,L2X4,True,False,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
1.3333333333333357,-3.9804742646619316e-14,7.0,Cripple,1021940,L2X4,True,False,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
2.6666666666666714,-3.342420746883212e-14,7.0,Cripple,1021942,L2X4,True,False,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
3.0208333333333286,-3.154896657073084e-14,7.0,Cripple,1021934,L2X4,True,False,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
3.1458333333333255,-3.2976948417754207e-14,0.125,Jack,1021912,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
3.2708333333333255,-2.996403816627694e-14,0.125,King,1021916,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
3.958333333333332,-2.5383440449103657e-14,0.125,OC,1021944,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
5.291666666666672,-1.72265484319162e-14,0.125,OC,1021946,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
6.6249999999999964,-9.06965641472878e-15,0.125,OC,1021948,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
7.39583333333212,-4.256808702640964e-15,0.125,OC,1021950,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
8.39583333333212,-5.910700862126479e-15,0.125,OC,1022040,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
9.377287649054454,9.25911013173953e-15,0.125,SJoin,1021964,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
9.58562098238779,-0.08333333333333742,0.125,SJoin,1021968,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
9.793954315721116,1.2196716945729404e-14,0.125,SJoin,1021966,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
9.918954315721113,1.0768735098706031e-14,0.125,King,1021924,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
10.043954315721114,1.2005288510783049e-14,0.125,Jack,1021920,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
10.168954315721118,1.2353663503159944e-14,7.000000000000004,Cripple,1021936,L2X4,True,False,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
10.66666666666666,1.7293501473692747e-14,7.000000000000004,Cripple,1021954,L2X4,True,False,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
11.999999999999995,2.3674036651479943e-14,7.000000000000004,Cripple,1021956,L2X4,True,False,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
12.543954315721114,2.6966394135621948e-14,7.000000000000004,Cripple,1021938,L2X4,True,False,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
12.668954315721116,2.7314769127998847e-14,0.125,Jack,1021922,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
12.793954315721116,3.032767937947612e-14,0.125,King,1021926,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
13.333333333333332,3.183092866866739e-14,0.125,OC,1021958,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
13.960647530122802,3.535561013626321e-14,0.125,SJoin,1021972,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
14.168980863456135,0.08333333333332633,0.125,SJoin,1021974,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
14.377314196789467,3.829321695025308e-14,0.125,SJoin,1021970,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
14.666666666666671,3.9987820685854846e-14,0.125,OC,1021960,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
14.990181021667144,4.1777633593211804e-14,0.125,OC,1021930,L2X4,True,True,1.3861977928617205e-28,-4.9737991503207007e-14,8.10856150907447,15.052681021667144,-5.752416191701379e-14,8.10856150907447,TopPlate,1021962,L2X4,848983,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U12,15.052681021667144,
0.06250000000000355,-3.1884217488453513e-15,0.125,OC,912151,L2X4,True,True,3.552713678800521e-15,-3.5527136788004804e-15,8.10856150907447,3.083333333333369,3.760880495917922e-15,8.10856150907447,TopPlate,912159,L2X4,849099,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U13,3.083333333333373,
1.3333333333333348,6.661338147751017e-16,0.125,OC,912155,L2X4,True,True,3.552713678800521e-15,-3.5527136788004804e-15,8.10856150907447,3.083333333333369,3.760880495917922e-15,8.10856150907447,TopPlate,912159,L2X4,849099,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U13,3.083333333333373,
2.6666666666666705,8.437694987151212e-15,0.125,OC,912157,L2X4,True,True,3.552713678800521e-15,-3.5527136788004804e-15,8.10856150907447,3.083333333333369,3.760880495917922e-15,8.10856150907447,TopPlate,912159,L2X4,849099,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U13,3.083333333333373,
3.020833333333369,6.9493022447632935e-15,0.125,OC,912153,L2X4,True,True,3.552713678800521e-15,-3.5527136788004804e-15,8.10856150907447,3.083333333333369,3.760880495917922e-15,8.10856150907447,TopPlate,912159,L2X4,849099,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U13,3.083333333333373,
0.0,2.861599845971357e-14,0.125,OC,912898,L2X4,True,True,-8.88178419700125e-16,3.5498740734945524e-30,8.10856150907447,-3.666666666666704,2.8865798640254215e-14,8.10856150907447,TopPlate,912904,L2X4,849096,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U14,3.6666666666667034,0.0
0.2084,-0.08333333333330435,0.125,SJoin,912908,L2X4,True,True,-8.88178419700125e-16,3.5498740734945524e-30,8.10856150907447,-3.666666666666704,2.8865798640254215e-14,8.10856150907447,TopPlate,912904,L2X4,849096,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U14,3.6666666666667034,0.2084
0.9375,2.1316282072803002e-14,0.125,OC,912902,L2X4,True,True,-8.88178419700125e-16,3.5498740734945524e-30,8.10856150907447,-3.666666666666704,2.8865798640254215e-14,8.10856150907447,TopPlate,912904,L2X4,849096,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U14,3.6666666666667034,0.9375
2.2709,8.881784197001257e-15,0.125,OC,912900,L2X4,True,True,-8.88178419700125e-16,3.5498740734945524e-30,8.10856150907447,-3.666666666666704,2.8865798640254215e-14,8.10856150907447,TopPlate,912904,L2X4,849096,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U14,3.6666666666667034,2.2709
3.3334,-0.08333333333333105,0.125,SJoin,912906,L2X4,True,True,-8.88178419700125e-16,3.5498740734945524e-30,8.10856150907447,-3.666666666666704,2.8865798640254215e-14,8.10856150907447,TopPlate,912904,L2X4,849096,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U14,3.6666666666667034,3.3334
3.5417,2.4980018054066727e-16,0.125,OC,912896,L2X4,True,True,-8.88178419700125e-16,3.5498740734945524e-30,8.10856150907447,-3.666666666666704,2.8865798640254215e-14,8.10856150907447,TopPlate,912904,L2X4,849096,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U14,3.6666666666667034,3.5417
-0.0,2.481416242837494e-14,0.125,King,1018201,L2X4,True,True,-3.083288407856605,2.3666064607858027e-14,0.0625,-3.417923824523175,2.507784039672341e-14,0.0625,BottomPlate,1018193,L2X4,848970,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U15,3.417923824523175,-0.0
0.2096,2.39297425762065e-14,0.125,Jack,1018197,L2X4,True,True,-3.083288407856605,2.3666064607858027e-14,0.0625,-3.417923824523175,2.507784039672341e-14,0.0625,BottomPlate,1018193,L2X4,848970,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U15,3.417923824523175,0.2096
0.3346,2.3402386639509552e-14,6.979166666666668,Cripple,1018207,L2X4,True,False,-3.083288407856605,2.3666064607858027e-14,0.0625,-3.417923824523175,2.507784039672341e-14,0.0625,BottomPlate,1018193,L2X4,848970,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U15,3.417923824523175,0.3346
0.6887,1.8355687340469253e-14,6.979166666666668,Cripple,1018211,L2X4,True,False,-3.083288407856605,2.3666064607858027e-14,0.0625,-3.417923824523175,2.507784039672341e-14,0.0625,BottomPlate,1018193,L2X4,848970,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U15,3.417923824523175,0.6887
2.0221,1.2730557349035129e-14,6.979166666666668,Cripple,1018209,L2X4,True,False,-3.083288407856605,2.3666064607858027e-14,0.0625,-3.417923824523175,2.507784039672341e-14,0.0625,BottomPlate,1018193,L2X4,848970,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U15,3.417923824523175,2.0221
3.0429,1.3182003080074927e-15,6.979166666666668,Cripple,1018205,L2X4,True,False,-3.083288407856605,2.3666064607858027e-14,0.0625,-3.417923824523175,2.507784039672341e-14,0.0625,BottomPlate,1018193,L2X4,848970,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U15,3.417923824523175,3.0429
3.1679,7.908443713105433e-16,0.125,Jack,1018195,L2X4,True,True,-3.083288407856605,2.3666064607858027e-14,0.0625,-3.417923824523175,2.507784039672341e-14,0.0625,BottomPlate,1018193,L2X4,848970,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U15,3.417923824523175,3.1679
3.2929,2.6348843461359025e-16,0.125,King,1018199,L2X4,True,True,-3.083288407856605,2.3666064607858027e-14,0.0625,-3.417923824523175,2.507784039672341e-14,0.0625,BottomPlate,1018193,L2X4,848970,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U15,3.417923824523175,3.2929
0.0624999999999929,7.289308046054523e-15,0.125,OC,974482,L2X6,True,True,-3.552713678800521e-15,7.1054273576009916e-15,8.10856150907447,8.248742842143239,-7.705870906172158e-15,8.10856150907447,TopPlate,974502,L2X6,848965,"STAR - Interior 6"" Plumbing Wall",02-UPPER FLOOR PLAN,U16,8.248742842143237,
0.749999999999993,5.759281940242979e-15,0.125,OC,974486,L2X6,True,True,-3.552713678800521e-15,7.1054273576009916e-15,8.10856150907447,8.248742842143239,-7.705870906172158e-15,8.10856150907447,TopPlate,974502,L2X6,848965,"STAR - Interior 6"" Plumbing Wall",02-UPPER FLOOR PLAN,U16,8.248742842143237,
1.7499999999999964,1.5959455978986527e-15,0.125,OC,974488,L2X6,True,True,-3.552713678800521e-15,7.1054273576009916e-15,8.10856150907447,8.248742842143239,-7.705870906172158e-15,8.10856150907447,TopPlate,974502,L2X6,848965,"STAR - Interior 6"" Plumbing Wall",02-UPPER FLOOR PLAN,U16,8.248742842143237,
2.437499999999993,6.591949208709816e-17,0.125,OC,974490,L2X6,True,True,-3.552713678800521e-15,7.1054273576009916e-15,8.10856150907447,8.248742842143239,-7.705870906172158e-15,8.10856150907447,TopPlate,974502,L2X6,848965,"STAR - Interior 6"" Plumbing Wall",02-UPPER FLOOR PLAN,U16,8.248742842143237,
3.437499999999993,-5.447031714567379e-16,0.125,OC,974492,L2X6,True,True,-3.552713678800521e-15,7.1054273576009916e-15,8.10856150907447,8.248742842143239,-7.705870906172158e-15,8.10856150907447,TopPlate,974502,L2X6,848965,"STAR - Interior 6"" Plumbing Wall",02-UPPER FLOOR PLAN,U16,8.248742842143237,
4.437499999999995,-1.1553258350005693e-15,0.125,OC,974494,L2X6,True,True,-3.552713678800521e-15,7.1054273576009916e-15,8.10856150907447,8.248742842143239,-7.705870906172158e-15,8.10856150907447,TopPlate,974502,L2X6,848965,"STAR - Interior 6"" Plumbing Wall",02-UPPER FLOOR PLAN,U16,8.248742842143237,
5.437499999999993,-5.3186621773449134e-15,0.125,OC,974496,L2X6,True,True,-3.552713678800521e-15,7.1054273576009916e-15,8.10856150907447,8.248742842143239,-7.705870906172158e-15,8.10856150907447,TopPlate,974502,L2X6,848965,"STAR - Interior 6"" Plumbing Wall",02-UPPER FLOOR PLAN,U16,8.248742842143237,
6.145833333333504,-6.787394720338088e-15,0.125,OC,974498,L2X6,True,True,-3.552713678800521e-15,7.1054273576009916e-15,8.10856150907447,8.248742842143239,-7.705870906172158e-15,8.10856150907447,TopPlate,974502,L2X6,848965,"STAR - Interior 6"" Plumbing Wall",02-UPPER FLOOR PLAN,U16,8.248742842143237,
7.1458333333335045,-3.8453037050814204e-15,0.125,OC,974618,L2X6,True,True,-3.552713678800521e-15,7.1054273576009916e-15,8.10856150907447,8.248742842143239,-7.705870906172158e-15,8.10856150907447,TopPlate,974502,L2X6,848965,"STAR - Interior 6"" Plumbing Wall",02-UPPER FLOOR PLAN,U16,8.248742842143237,
7.894576175476573,0.16666666666665914,0.125,SJoin,974504,L2X6,True,True,-3.552713678800521e-15,7.1054273576009916e-15,8.10856150907447,8.248742842143239,-7.705870906172158e-15,8.10856150907447,TopPlate,974502,L2X6,848965,"STAR - Interior 6"" Plumbing Wall",02-UPPER FLOOR PLAN,U16,8.248742842143237,
8.186242842143239,-7.889751594625701e-15,0.125,OC,974484,L2X6,True,True,-3.552713678800521e-15,7.1054273576009916e-15,8.10856150907447,8.248742842143239,-7.705870906172158e-15,8.10856150907447,TopPlate,974502,L2X6,848965,"STAR - Interior 6"" Plumbing Wall",02-UPPER FLOOR PLAN,U16,8.248742842143237,
0.0625,3.858025010572419e-15,0.125,OC,973334,L2X4,True,True,0.0,0.0,8.10856150907447,5.082076175475941,-4.314862678917377e-17,8.10856150907447,TopPlate,973344,L2X4,848957,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U17,5.082076175475937,
1.3333333333333286,2.9605947323337284e-15,0.125,OC,973338,L2X4,True,True,0.0,0.0,8.10856150907447,5.082076175475941,-4.314862678917377e-17,8.10856150907447,TopPlate,973344,L2X4,848957,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U17,5.082076175475937,
2.666666666666668,4.144832625267257e-15,0.125,OC,973340,L2X4,True,True,0.0,0.0,8.10856150907447,5.082076175475941,-4.314862678917377e-17,8.10856150907447,TopPlate,973344,L2X4,848957,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U17,5.082076175475937,
3.9999999999999942,1.7763568394002252e-15,0.125,OC,973342,L2X4,True,True,0.0,0.0,8.10856150907447,5.082076175475941,-4.314862678917377e-17,8.10856150907447,TopPlate,973344,L2X4,848957,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U17,5.082076175475937,
5.019576175475941,1.4278968808391586e-15,0.125,OC,973336,L2X4,True,True,0.0,0.0,8.10856150907447,5.082076175475941,-4.314862678917377e-17,8.10856150907447,TopPlate,973344,L2X4,848957,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U17,5.082076175475937,
0.06249999999999645,-1.7533869746582817e-14,0.125,OC,1021266,L2X4,True,True,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
1.3333333333333357,-7.53426006418143e-15,0.125,OC,1021274,L2X4,True,True,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
1.5023141967890012,-3.360511572971653e-15,0.125,SJoin,1021284,L2X4,True,True,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
1.7106475301223336,-0.08333333333333474,0.125,SJoin,1021286,L2X4,True,True,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
1.918980863455665,-3.605544096240563e-15,0.125,SJoin,1021282,L2X4,True,True,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
2.0543975301235413,-3.107863693493431e-15,0.125,King,1021260,L2X4,True,True,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
2.1793975301235413,-2.648466398654027e-15,0.125,Jack,1021256,L2X4,True,True,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
2.304397530123545,-2.1890691038146095e-15,7.0,Cripple,1021270,L2X4,True,False,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
2.6666666666666714,4.471405105039895e-15,7.0,Cripple,1021276,L2X4,True,False,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
4.0,9.371642916660194e-15,7.0,Cripple,1021278,L2X4,True,False,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
4.67939753012354,1.3644906855735064e-14,7.0,Cripple,1021272,L2X4,True,False,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
4.80439753012354,1.410430415057447e-14,0.125,Jack,1021258,L2X4,True,True,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
4.92939753012354,1.4563701445413873e-14,0.125,King,1021262,L2X4,True,True,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
5.1642345220722135,1.7203126115449668e-14,0.125,OC,1021268,L2X4,True,True,6.528428213519597e-29,-1.77635683940025e-14,8.10856150907447,5.2267345220722135,-1.4541598346335137e-14,8.10856150907447,TopPlate,1021280,L2X4,848959,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U18,5.080901188738878,
0.0,7.534085916638768e-14,0.125,OC,1021146,L2X4,True,True,-5.2670835383721775,7.26816999998011e-14,0.0625,-5.725477364215424,7.75370190869743e-14,0.0625,BottomPlate,1021132,L2X4,848955,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U19,5.725477364215424,0.0
0.2084,7.571746608276051e-14,0.125,King,1021140,L2X4,True,True,-5.2670835383721775,7.26816999998011e-14,0.0625,-5.725477364215424,7.75370190869743e-14,0.0625,BottomPlate,1021132,L2X4,848955,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U19,5.725477364215424,0.2084
0.3334,7.487785992038774e-14,0.125,Jack,1021136,L2X4,True,True,-5.2670835383721775,7.26816999998011e-14,0.0625,-5.725477364215424,7.75370190869743e-14,0.0625,BottomPlate,1021132,L2X4,848955,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U19,5.725477364215424,0.3334
0.4584,6.87091832398142e-14,7.0,Cripple,1021150,L2X4,True,False,-5.2670835383721775,7.26816999998011e-14,0.0625,-5.725477364215424,7.75370190869743e-14,0.0625,BottomPlate,1021132,L2X4,848955,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U19,5.725477364215424,0.4584
